  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   1143.32568 |     842.82648 |     204.33589 |       0.00000 |      12.47412 |      13.47412 |       5.19477 |     159.50304 |     159.36041 |     159.94937 |     159.65839 |     183.55283 |     184.06645 |     184.06647 |       0.00658 |      -0.00319 |       0.00007 |      -0.22865 |      -0.03094 |      57.06540 |      55.67696 |       3.23013 |       0.02693 |      57.03823 |      -3.45666 |       0.00060 |      51.94743 |       4.41655 |     251.98190 |     251.50713 |       0.00000 |     267.58310 |      51.50000 |       4.00000 |   28582.19336 |    -182.35426 |  -49889.17578 |      68.63583 |      -5.62438 |     -45.03690 |   57535.58203 |       9.46914 | 
   1143.42566 |     842.92651 |     204.43590 |       0.00000 |      12.47415 |      13.47415 |       5.19480 |     159.46275 |     159.32472 |     159.90973 |     159.61685 |     183.50647 |     184.02083 |     184.02083 |       0.00773 |      -0.00375 |      -0.00004 |      -0.18709 |      -0.05101 |      57.06551 |      55.67703 |       3.28323 |       0.02783 |      57.03862 |      -3.46821 |       0.00383 |      51.94747 |       4.41665 |     250.35022 |     249.98817 |       0.00000 |     266.02390 |      51.50000 |       4.00000 |   28589.05664 |    -182.91760 |  -49893.67969 |      68.61813 |      -5.63963 |     -45.02468 |   57562.52344 |       9.47357 | 
   1143.52563 |     843.02649 |     204.53586 |       0.00000 |      12.47417 |      13.47417 |       5.19482 |     159.42232 |     159.28871 |     159.86974 |     159.57558 |     183.45993 |     183.97482 |     183.97481 |       0.00843 |      -0.00418 |      -0.00015 |      -0.14037 |      -0.07388 |      57.06495 |      55.67644 |       3.33794 |       0.02853 |      57.03876 |      -3.47620 |       0.00692 |      51.94751 |       4.41675 |     248.71510 |     248.53502 |       0.00000 |     264.45813 |      51.50000 |       4.00000 |   28595.91406 |    -183.48196 |  -49898.17969 |      68.60038 |      -5.64977 |     -45.01288 |   57589.43359 |       9.47800 | 
   1143.62573 |     843.12653 |     204.63596 |       0.00000 |      12.47420 |      13.47420 |       5.19485 |     159.38162 |     159.25227 |     159.82933 |     159.53448 |     183.41310 |     183.92831 |     183.92831 |       0.00873 |      -0.00453 |      -0.00026 |      -0.09082 |      -0.09898 |      57.06377 |      55.67523 |       3.39201 |       0.02904 |      57.03862 |      -3.48074 |       0.00987 |      51.94755 |       4.41685 |     247.07547 |     246.98227 |       0.00000 |     262.88330 |      51.50000 |       4.00000 |   28602.77930 |    -184.04778 |  -49902.68359 |      68.58250 |      -5.65495 |     -45.00150 |   57616.37500 |       9.48244 | 
   1143.72559 |     843.22650 |     204.73589 |       0.00000 |      12.47423 |      13.47423 |       5.19488 |     159.34064 |     159.21590 |     159.78897 |     159.49400 |     183.36594 |     183.88188 |     183.88188 |       0.00867 |      -0.00480 |      -0.00036 |      -0.04077 |      -0.12580 |      57.06196 |      55.67339 |       3.44332 |       0.02938 |      57.03816 |      -3.48201 |       0.01266 |      51.94759 |       4.41695 |     245.43753 |     245.45790 |       0.00000 |     261.30402 |      51.50000 |       4.00000 |   28609.63281 |    -184.61296 |  -49907.17969 |      68.56467 |      -5.65545 |     -44.99069 |   57643.27344 |       9.48686 | 
   1143.82568 |     843.32648 |     204.83588 |       0.00000 |      12.47426 |      13.47426 |       5.19491 |     159.29938 |     159.18050 |     159.74959 |     159.45515 |     183.31845 |     183.83655 |     183.83655 |       0.00783 |      -0.00516 |      -0.00046 |       0.00673 |      -0.15425 |      57.05955 |      55.67094 |       3.48794 |       0.02959 |      57.03738 |      -3.47913 |       0.01535 |      51.94763 |       4.41706 |     243.79938 |     243.94199 |       0.00000 |     259.71719 |      51.50000 |       4.00000 |   28616.48828 |    -185.17824 |  -49911.67969 |      68.54731 |      -5.65005 |     -44.98079 |   57670.18750 |       9.49129 | 
   1143.92566 |     843.42651 |     204.93590 |       0.00000 |      12.47429 |      13.47429 |       5.19493 |     159.25777 |     159.14668 |     159.71182 |     159.41840 |     183.27057 |     183.79309 |     183.79312 |       0.00670 |      -0.00558 |      -0.00057 |       0.04822 |      -0.18519 |      57.05651 |      55.66787 |       3.52407 |       0.02967 |      57.03626 |      -3.47379 |       0.01795 |      51.94767 |       4.41716 |     242.16344 |     242.43330 |       0.00000 |     258.12399 |      51.50000 |       4.00000 |   28623.34180 |    -185.74286 |  -49916.17578 |      68.53059 |      -5.64118 |     -44.97192 |   57697.08984 |       9.49572 | 
   1144.02576 |     843.52655 |     205.03598 |       0.00000 |      12.47431 |      13.47431 |       5.19496 |     159.21603 |     159.11539 |     159.67659 |     159.38464 |     183.22255 |     183.75255 |     183.75256 |       0.00489 |      -0.00573 |      -0.00067 |       0.08153 |      -0.21799 |      57.05291 |      55.66424 |       3.54897 |       0.02973 |      57.03471 |      -3.46539 |       0.02032 |      51.94771 |       4.41726 |     240.52998 |     240.85378 |       0.00000 |     256.52417 |      51.50000 |       4.00000 |   28630.20117 |    -186.30675 |  -49920.67578 |      68.51485 |      -5.62805 |     -44.96443 |   57724.00000 |       9.50015 | 
   1144.12573 |     843.62659 |     205.13597 |       0.00000 |      12.47434 |      13.47434 |       5.19499 |     159.17445 |     159.08730 |     159.64459 |     159.35446 |     183.17470 |     183.71571 |     183.71571 |       0.00246 |      -0.00484 |      -0.00072 |       0.10221 |      -0.24842 |      57.04890 |      55.66020 |       3.55905 |       0.02972 |      57.03264 |      -3.45479 |       0.02208 |      51.94775 |       4.41736 |     238.90283 |     239.29173 |       0.00000 |     254.92094 |      51.50000 |       4.00000 |   28637.05078 |    -186.86868 |  -49925.17188 |      68.50025 |      -5.61187 |     -44.95860 |   57750.87500 |       9.50457 | 
   1144.22559 |     843.72644 |     205.23587 |       0.00000 |      12.47437 |      13.47437 |       5.19502 |     159.13342 |     159.06303 |     159.61644 |     159.32822 |     183.12747 |     183.68332 |     183.68329 |      -0.00024 |      -0.00370 |      -0.00076 |       0.10787 |      -0.27251 |      57.04474 |      55.65600 |       3.55348 |       0.02950 |      57.03016 |      -3.44357 |       0.02346 |      51.94779 |       4.41746 |     237.28293 |     237.70496 |       0.00000 |     253.31552 |      51.50000 |       4.00000 |   28643.89258 |    -187.42831 |  -49929.66406 |      68.48704 |      -5.59496 |     -44.95437 |   57777.72656 |       9.50899 | 
   1144.32556 |     843.82648 |     205.33586 |       0.00000 |      12.47440 |      13.47440 |       5.19505 |     159.09326 |     159.04305 |     159.59259 |     159.30608 |     183.08127 |     183.65588 |     183.65588 |      -0.00266 |      -0.00279 |      -0.00079 |       0.09889 |      -0.29078 |      57.04043 |      55.65166 |       3.53476 |       0.02898 |      57.02742 |      -3.43382 |       0.02472 |      51.94783 |       4.41756 |     235.66653 |     236.18440 |       0.00000 |     251.70525 |      51.50000 |       4.00000 |   28650.74023 |    -187.98697 |  -49934.16016 |      68.47536 |      -5.58031 |     -44.95160 |   57804.59766 |       9.51341 | 
   1144.42566 |     843.92645 |     205.43587 |       0.00000 |      12.47442 |      13.47442 |       5.19507 |     159.05452 |     159.02797 |     159.57370 |     159.28836 |     183.03668 |     183.63414 |     183.63414 |      -0.00450 |      -0.00210 |      -0.00083 |       0.07746 |      -0.30454 |      57.03596 |      55.64716 |       3.50640 |       0.02816 |      57.02449 |      -3.42690 |       0.02585 |      51.94787 |       4.41766 |     234.05408 |     234.63202 |       0.00000 |     250.09245 |      51.50000 |       4.00000 |   28657.58789 |    -188.54442 |  -49938.65625 |      68.46542 |      -5.56988 |     -44.95028 |   57831.48828 |       9.51784 | 
   1144.52563 |     844.02649 |     205.53587 |       0.00000 |      12.47445 |      13.47445 |       5.19510 |     159.01767 |     159.01826 |     159.56018 |     159.27533 |     182.99428 |     183.61859 |     183.61858 |      -0.00532 |      -0.00149 |      -0.00086 |       0.04886 |      -0.31464 |      57.03136 |      55.64253 |       3.47504 |       0.02710 |      57.02139 |      -3.42414 |       0.02681 |      51.94791 |       4.41776 |     232.44405 |     233.03661 |       0.00000 |     248.47826 |      51.50000 |       4.00000 |   28664.43359 |    -189.10114 |  -49943.14844 |      68.45733 |      -5.56558 |     -44.95042 |   57858.36328 |       9.52226 | 
   1144.62561 |     844.12646 |     205.63585 |       0.00000 |      12.47448 |      13.47448 |       5.19513 |     158.98314 |     159.01437 |     159.55251 |     159.26773 |     182.95453 |     183.60976 |     183.60976 |      -0.00583 |      -0.00101 |      -0.00088 |       0.01677 |      -0.32161 |      57.02662 |      55.63776 |       3.44254 |       0.02581 |      57.01818 |      -3.42371 |       0.02759 |      51.94795 |       4.41786 |     230.83496 |     231.50259 |       0.00000 |     246.86334 |      51.50000 |       4.00000 |   28671.27930 |    -189.65758 |  -49947.64453 |      68.45148 |      -5.56483 |     -44.95222 |   57885.25000 |       9.52669 | 
   1144.72571 |     844.22656 |     205.73596 |       0.00000 |      12.47451 |      13.47451 |       5.19516 |     158.95139 |     159.01584 |     159.55020 |     159.26518 |     182.91800 |     183.60710 |     183.60712 |      -0.00614 |      -0.00054 |      -0.00090 |      -0.01766 |      -0.32597 |      57.02175 |      55.63285 |       3.40976 |       0.02434 |      57.01486 |      -3.42535 |       0.02817 |      51.94799 |       4.41796 |     229.22371 |     230.03410 |       0.00000 |     245.24612 |      51.50000 |       4.00000 |   28678.13086 |    -190.21475 |  -49952.14453 |      68.44770 |      -5.56723 |     -44.95554 |   57912.16406 |       9.53112 | 
   1144.82568 |     844.32660 |     205.83600 |       0.00000 |      12.47454 |      13.47454 |       5.19518 |     158.92279 |     159.02162 |     159.55223 |     159.26639 |     182.88509 |     183.60945 |     183.60942 |      -0.00580 |       0.00001 |      -0.00091 |      -0.05237 |      -0.32746 |      57.01684 |      55.62791 |       3.37986 |       0.02274 |      57.01145 |      -3.43017 |       0.02848 |      51.94803 |       4.41806 |     227.61221 |     228.42856 |       0.00000 |     243.63010 |      51.50000 |       4.00000 |   28684.97656 |    -190.77197 |  -49956.64063 |      68.44544 |      -5.57431 |     -44.95998 |   57939.05078 |       9.53554 | 
   1144.92566 |     844.42645 |     205.93587 |       0.00000 |      12.47456 |      13.47456 |       5.19521 |     158.89764 |     159.03065 |     159.55751 |     159.27019 |     182.85616 |     183.61552 |     183.61552 |      -0.00433 |       0.00072 |      -0.00090 |      -0.08133 |      -0.32525 |      57.01190 |      55.62294 |       3.35973 |       0.02101 |      57.00801 |      -3.43898 |       0.02848 |      51.94807 |       4.41816 |     225.99985 |     226.88057 |       0.00000 |     242.01671 |      51.50000 |       4.00000 |   28691.81250 |    -191.32936 |  -49961.13281 |      68.44425 |      -5.58721 |     -44.96516 |   57965.89844 |       9.53996 | 
   1145.02563 |     844.52649 |     206.03589 |       0.00000 |      12.47459 |      13.47459 |       5.19524 |     158.87602 |     159.04256 |     159.56567 |     159.27669 |     182.83127 |     183.62491 |     183.62488 |      -0.00275 |       0.00134 |      -0.00089 |      -0.10114 |      -0.31911 |      57.00697 |      55.61798 |       3.34962 |       0.01912 |      57.00456 |      -3.44867 |       0.02826 |      51.94811 |       4.41826 |     224.38057 |     225.33345 |       0.00000 |     240.40105 |      51.50000 |       4.00000 |   28698.66016 |    -191.88898 |  -49965.62891 |      68.44421 |      -5.60148 |     -44.97109 |   57992.76172 |       9.54438 | 
   1145.12573 |     844.62653 |     206.13594 |       0.00000 |      12.47462 |      13.47462 |       5.19527 |     158.85780 |     159.05658 |     159.57594 |     159.28529 |     182.81030 |     183.63672 |     183.63672 |      -0.00109 |       0.00180 |      -0.00087 |      -0.11199 |      -0.30993 |      57.00209 |      55.61306 |       3.34875 |       0.01709 |      57.00116 |      -3.45864 |       0.02787 |      51.94815 |       4.41836 |     222.75603 |     223.75337 |       0.00000 |     238.78462 |      51.50000 |       4.00000 |   28705.50781 |    -192.45023 |  -49970.12891 |      68.44510 |      -5.61621 |     -44.97756 |   58019.64844 |       9.54881 | 
   1145.22559 |     844.72650 |     206.23587 |       0.00000 |      12.47465 |      13.47465 |       5.19530 |     158.84311 |     159.07217 |     159.58777 |     159.29543 |     182.79340 |     183.65033 |     183.65033 |       0.00076 |       0.00214 |      -0.00085 |      -0.11231 |      -0.29852 |      56.99724 |      55.60818 |       3.35845 |       0.01495 |      56.99785 |      -3.46865 |       0.02732 |      51.94819 |       4.41846 |     221.12869 |     222.14589 |       0.00000 |     237.17001 |      51.50000 |       4.00000 |   28712.34766 |    -193.01227 |  -49974.62500 |      68.44671 |      -5.63106 |     -44.98436 |   58046.48438 |       9.55322 | 
   1145.32568 |     844.82660 |     206.33598 |       0.00000 |      12.47467 |      13.47467 |       5.19532 |     158.83154 |     159.08900 |     159.60081 |     159.30702 |     182.78008 |     183.66536 |     183.66536 |       0.00236 |       0.00241 |      -0.00083 |      -0.10281 |      -0.28544 |      56.99245 |      55.60337 |       3.37640 |       0.01273 |      56.99460 |      -3.47708 |       0.02659 |      51.94823 |       4.41856 |     219.49390 |     220.60081 |       0.00000 |     235.55174 |      51.50000 |       4.00000 |   28719.19922 |    -193.57672 |  -49979.12891 |      68.44902 |      -5.64371 |     -44.99150 |   58073.39844 |       9.55765 | 
   1145.42639 |     844.92725 |     206.43666 |       0.00000 |      12.47470 |      13.47470 |       5.19535 |     158.82303 |     159.10670 |     159.61473 |     159.31982 |     182.77028 |     183.68137 |     183.68137 |       0.00367 |       0.00315 |      -0.00078 |      -0.08492 |      -0.26954 |      56.98782 |      55.59870 |       3.40075 |       0.01049 |      56.99139 |      -3.48354 |       0.02546 |      51.94827 |       4.41866 |     217.84634 |     219.02448 |       0.00000 |     233.92328 |      51.50000 |       4.00000 |   28726.09180 |    -194.14545 |  -49983.66016 |      68.45189 |      -5.65356 |     -44.99897 |   58100.45313 |       9.56210 | 
   1145.52576 |     845.02661 |     206.53600 |       0.00000 |      12.47473 |      13.47473 |       5.19538 |     158.81737 |     159.12465 |     159.62892 |     159.33334 |     182.76376 |     183.69769 |     183.69771 |       0.00459 |       0.00413 |      -0.00071 |      -0.06079 |      -0.24865 |      56.98356 |      55.59441 |       3.42875 |       0.00818 |      56.98833 |      -3.48739 |       0.02396 |      51.94831 |       4.41876 |     216.21812 |     217.44278 |       0.00000 |     232.31557 |      51.50000 |       4.00000 |   28732.89063 |    -194.70741 |  -49988.12891 |      68.45520 |      -5.65968 |     -45.00650 |   58127.14844 |       9.56650 | 
   1145.62561 |     845.12646 |     206.63586 |       0.00000 |      12.47476 |      13.47476 |       5.19541 |     158.81413 |     159.14308 |     159.64357 |     159.34787 |     182.76004 |     183.71454 |     183.71454 |       0.00476 |       0.00506 |      -0.00064 |      -0.03384 |      -0.22199 |      56.97969 |      55.59051 |       3.45606 |       0.00571 |      56.98545 |      -3.48774 |       0.02224 |      51.94835 |       4.41886 |     214.58011 |     215.89799 |       0.00000 |     230.69743 |      51.50000 |       4.00000 |   28739.72852 |    -195.27274 |  -49992.62500 |      68.45911 |      -5.66083 |     -45.01414 |   58153.98438 |       9.57091 | 
   1145.72559 |     845.22644 |     206.73586 |       0.00000 |      12.47479 |      13.47479 |       5.19543 |     158.81310 |     159.16051 |     159.65723 |     159.36179 |     182.75885 |     183.73026 |     183.73026 |       0.00476 |       0.00576 |      -0.00056 |      -0.00642 |      -0.19073 |      56.97625 |      55.58703 |       3.48187 |       0.00307 |      56.98284 |      -3.48613 |       0.02039 |      51.94839 |       4.41896 |     212.94034 |     214.30241 |       0.00000 |     229.07568 |      51.50000 |       4.00000 |   28746.57227 |    -195.83870 |  -49997.12500 |      68.46297 |      -5.65913 |     -45.02129 |   58180.85938 |       9.57534 | 
   1145.82568 |     845.32654 |     206.83597 |       0.00000 |      12.47481 |      13.47481 |       5.19546 |     158.81400 |     159.17358 |     159.66649 |     159.37158 |     182.75989 |     183.74092 |     183.74091 |       0.00464 |       0.00552 |      -0.00051 |       0.02064 |      -0.15767 |      56.97321 |      55.58396 |       3.50567 |       0.00027 |      56.98065 |      -3.48286 |       0.01871 |      51.94843 |       4.41906 |     211.29973 |     212.73221 |       0.00000 |     227.45027 |      51.50000 |       4.00000 |   28753.42773 |    -196.40500 |  -50001.63281 |      68.46541 |      -5.65491 |     -45.02680 |   58207.76953 |       9.57977 | 
   1145.92554 |     845.42645 |     206.93584 |       0.00000 |      12.47484 |      13.47484 |       5.19549 |     158.81644 |     159.17984 |     159.66893 |     159.37477 |     182.76270 |     183.74373 |     183.74371 |       0.00446 |       0.00425 |      -0.00050 |       0.04673 |      -0.13008 |      56.97032 |      55.58104 |       3.52718 |      -0.00250 |      56.97891 |      -3.47828 |       0.01746 |      51.94847 |       4.41916 |     209.66478 |     211.16623 |       0.00000 |     225.82707 |      51.50000 |       4.00000 |   28760.26563 |    -196.96945 |  -50006.12891 |      68.46538 |      -5.64856 |     -45.02993 |   58234.63281 |       9.58419 | 
   1146.02563 |     845.52649 |     207.03590 |       0.00000 |      12.47487 |      13.47487 |       5.19552 |     158.81996 |     159.17989 |     159.66516 |     159.37192 |     182.76675 |     183.73940 |     183.73940 |       0.00441 |       0.00320 |      -0.00049 |       0.07186 |      -0.10909 |      56.96755 |      55.57824 |       3.54710 |      -0.00503 |      56.97741 |      -3.47307 |       0.01608 |      51.94851 |       4.41926 |     208.02890 |     209.59412 |       0.00000 |     224.19901 |      51.50000 |       4.00000 |   28767.11719 |    -197.53432 |  -50010.63672 |      68.46294 |      -5.64109 |     -45.03106 |   58261.54688 |       9.58862 | 
   1146.12585 |     845.62671 |     207.13611 |       0.00000 |      12.47490 |      13.47490 |       5.19555 |     158.82396 |     159.17517 |     159.65660 |     159.36427 |     182.77135 |     183.72954 |     183.72954 |       0.00467 |       0.00241 |      -0.00046 |       0.09812 |      -0.09335 |      56.96486 |      55.57551 |       3.56796 |      -0.00732 |      56.97607 |      -3.46767 |       0.01456 |      51.94855 |       4.41936 |     206.39339 |     208.05551 |       0.00000 |     222.56752 |      51.50000 |       4.00000 |   28773.97656 |    -198.09917 |  -50015.14844 |      68.45857 |      -5.63318 |     -45.03064 |   58288.48438 |       9.59305 | 
   1146.22559 |     845.72644 |     207.23584 |       0.00000 |      12.47492 |      13.47492 |       5.19557 |     158.82779 |     159.16679 |     159.64438 |     159.35307 |     182.77576 |     183.71548 |     183.71548 |       0.00510 |       0.00190 |      -0.00043 |       0.12584 |      -0.08122 |      56.96236 |      55.57299 |       3.58981 |      -0.00932 |      56.97486 |      -3.46180 |       0.01289 |      51.94859 |       4.41946 |     204.76849 |     206.49509 |       0.00000 |     220.94295 |      51.50000 |       4.00000 |   28780.80273 |    -198.66048 |  -50019.64063 |      68.45277 |      -5.62446 |     -45.02909 |   58315.29688 |       9.59746 | 
   1146.32556 |     845.82642 |     207.33583 |       0.00000 |      12.47495 |      13.47495 |       5.19560 |     158.83104 |     159.15541 |     159.62915 |     159.33899 |     182.77950 |     183.69795 |     183.69797 |       0.00567 |       0.00148 |      -0.00040 |       0.15701 |      -0.07170 |      56.96006 |      55.57065 |       3.61435 |      -0.01108 |      56.97374 |      -3.45516 |       0.01116 |      51.94863 |       4.41956 |     203.14230 |     204.88432 |       0.00000 |     219.31339 |      51.50000 |       4.00000 |   28787.64844 |    -199.22237 |  -50024.14063 |      68.44582 |      -5.61456 |     -45.02661 |   58342.17188 |       9.60189 | 
   1146.42554 |     845.92645 |     207.43582 |       0.00000 |      12.47498 |      13.47498 |       5.19563 |     158.83319 |     159.14145 |     159.61137 |     159.32237 |     182.78198 |     183.67749 |     183.67749 |       0.00665 |       0.00114 |      -0.00036 |       0.19271 |      -0.06433 |      56.95793 |      55.56849 |       3.64326 |      -0.01259 |      56.97269 |      -3.44837 |       0.00939 |      51.94867 |       4.41966 |     201.51947 |     203.27760 |       0.00000 |     217.68359 |      51.50000 |       4.00000 |   28794.49023 |    -199.78322 |  -50028.64453 |      68.43784 |      -5.60433 |     -45.02333 |   58369.04688 |       9.60631 | 
   1146.52563 |     846.02643 |     207.53583 |       0.00000 |      12.47501 |      13.47501 |       5.19566 |     158.83403 |     159.12544 |     159.59151 |     159.30405 |     182.78294 |     183.65463 |     183.65465 |       0.00736 |       0.00091 |      -0.00032 |       0.23322 |      -0.05863 |      56.95601 |      55.56653 |       3.67490 |      -0.01384 |      56.97169 |      -3.43950 |       0.00760 |      51.94872 |       4.41976 |     199.90022 |     201.77794 |       0.00000 |     216.05350 |      51.50000 |       4.00000 |   28801.33594 |    -200.34302 |  -50033.14844 |      68.42917 |      -5.59107 |     -45.01954 |   58395.94531 |       9.61074 | 
   1146.62561 |     846.12640 |     207.63582 |       0.00000 |      12.47504 |      13.47504 |       5.19568 |     158.83310 |     159.10764 |     159.56987 |     159.28427 |     182.78188 |     183.62973 |     183.62973 |       0.00783 |       0.00082 |      -0.00027 |       0.27704 |      -0.05370 |      56.95436 |      55.56485 |       3.70773 |      -0.01481 |      56.97073 |      -3.42852 |       0.00578 |      51.94875 |       4.41986 |     198.28616 |     200.29051 |       0.00000 |     214.42403 |      51.50000 |       4.00000 |   28808.17773 |    -200.90121 |  -50037.64844 |      68.41992 |      -5.57472 |     -45.01531 |   58422.80859 |       9.61516 | 
   1146.72559 |     846.22644 |     207.73582 |       0.00000 |      12.47506 |      13.47506 |       5.19571 |     158.83029 |     159.08820 |     159.54662 |     159.26323 |     182.77864 |     183.60298 |     183.60298 |       0.00806 |       0.00075 |      -0.00023 |       0.32277 |      -0.04924 |      56.95297 |      55.56343 |       3.74038 |      -0.01553 |      56.96981 |      -3.41544 |       0.00399 |      51.94880 |       4.41996 |     196.67801 |     198.78293 |       0.00000 |     212.79530 |      51.50000 |       4.00000 |   28815.01758 |    -201.45761 |  -50042.14844 |      68.41018 |      -5.55533 |     -45.01070 |   58449.66797 |       9.61958 | 
   1146.82568 |     846.32654 |     207.83592 |       0.00000 |      12.47509 |      13.47509 |       5.19574 |     158.82545 |     159.06726 |     159.52187 |     159.24106 |     182.77307 |     183.57449 |     183.57449 |       0.00797 |       0.00069 |      -0.00019 |       0.36912 |      -0.04516 |      56.95185 |      55.56228 |       3.77139 |      -0.01602 |      56.96892 |      -3.40010 |       0.00227 |      51.94883 |       4.42006 |     195.07494 |     197.27417 |       0.00000 |     211.16595 |      51.50000 |       4.00000 |   28821.86523 |    -202.01254 |  -50046.65625 |      68.39999 |      -5.53266 |     -45.00576 |   58476.57031 |       9.62401 | 
   1146.92554 |     846.42639 |     207.93582 |       0.00000 |      12.47512 |      13.47512 |       5.19577 |     158.81853 |     159.04520 |     159.49603 |     159.21826 |     182.76511 |     183.54477 |     183.54474 |       0.00721 |       0.00064 |      -0.00014 |       0.41250 |      -0.04139 |      56.95096 |      55.56136 |       3.79654 |      -0.01630 |      56.96808 |      -3.38186 |       0.00063 |      51.94888 |       4.42016 |     193.48355 |     195.75545 |       0.00000 |     209.54187 |      51.50000 |       4.00000 |   28828.69727 |    -202.56377 |  -50051.14844 |      68.38960 |      -5.50582 |     -45.00060 |   58503.41797 |       9.62842 | 
   1147.02551 |     846.52643 |     208.03581 |       0.00000 |      12.47515 |      13.47515 |       5.19580 |     158.80960 |     159.02206 |     159.46912 |     159.19478 |     182.75484 |     183.51379 |     183.51379 |       0.00590 |       0.00061 |      -0.00010 |       0.45007 |      -0.03783 |      56.95032 |      55.56068 |       3.81352 |      -0.01638 |      56.96729 |      -3.36129 |      -0.00093 |      51.94891 |       4.42026 |     191.89989 |     194.30067 |       0.00000 |     207.91833 |      51.50000 |       4.00000 |   28835.53516 |    -203.11272 |  -50055.64844 |      68.37894 |      -5.47560 |     -44.99523 |   58530.26563 |       9.63284 | 
   1147.12561 |     846.62646 |     208.13583 |       0.00000 |      12.47517 |      13.47517 |       5.19582 |     158.79871 |     158.99800 |     159.44130 |     159.17059 |     182.74229 |     183.48177 |     183.48177 |       0.00413 |       0.00082 |      -0.00005 |       0.47878 |      -0.03380 |      56.94998 |      55.56031 |       3.82011 |      -0.01621 |      56.96651 |      -3.33916 |      -0.00248 |      51.94896 |       4.42036 |     190.32605 |     192.75632 |       0.00000 |     206.29704 |      51.50000 |       4.00000 |   28842.37500 |    -203.65869 |  -50060.14844 |      68.36803 |      -5.44316 |     -44.98966 |   58557.12891 |       9.63726 | 
   1147.22559 |     846.72638 |     208.23581 |       0.00000 |      12.47520 |      13.47520 |       5.19585 |     158.78607 |     158.97314 |     159.41272 |     159.14565 |     182.72775 |     183.44888 |     183.44890 |       0.00232 |       0.00111 |       0.00000 |       0.49677 |      -0.02819 |      56.94995 |      55.56025 |       3.81608 |      -0.01590 |      56.96579 |      -3.31713 |      -0.00399 |      51.94899 |       4.42046 |     188.76392 |     191.30742 |       0.00000 |     204.68030 |      51.50000 |       4.00000 |   28849.20898 |    -204.20105 |  -50064.64844 |      68.35682 |      -5.41083 |     -44.98381 |   58583.96484 |       9.64168 | 
   1147.32556 |     846.82642 |     208.33580 |       0.00000 |      12.47523 |      13.47523 |       5.19588 |     158.77185 |     158.94775 |     159.38364 |     159.12012 |     182.71140 |     183.41542 |     183.41544 |       0.00033 |       0.00135 |       0.00005 |       0.50422 |      -0.02107 |      56.95020 |      55.56047 |       3.80171 |      -0.01548 |      56.96515 |      -3.29532 |      -0.00538 |      51.94904 |       4.42056 |     187.21167 |     189.91748 |       0.00000 |     203.06708 |      51.50000 |       4.00000 |   28856.04297 |    -204.74043 |  -50069.14453 |      68.34543 |      -5.37881 |     -44.97768 |   58610.82813 |       9.64610 | 
   1147.42566 |     846.92651 |     208.43593 |       0.00000 |      12.47526 |      13.47526 |       5.19591 |     158.75633 |     158.92186 |     159.35406 |     159.09366 |     182.69353 |     183.38138 |     183.38138 |      -0.00115 |       0.00151 |       0.00010 |       0.50078 |      -0.01274 |      56.95074 |      55.56098 |       3.77894 |      -0.01499 |      56.96464 |      -3.27600 |      -0.00665 |      51.94907 |       4.42066 |     185.66782 |     188.48883 |       0.00000 |     201.45691 |      51.50000 |       4.00000 |   28862.88672 |    -205.27733 |  -50073.64844 |      68.33372 |      -5.35033 |     -44.97113 |   58637.70313 |       9.65052 | 
   1147.52551 |     847.02643 |     208.53580 |       0.00000 |      12.47529 |      13.47529 |       5.19593 |     158.73973 |     158.89531 |     159.32387 |     159.06572 |     182.67442 |     183.34663 |     183.34662 |      -0.00110 |       0.00135 |       0.00013 |       0.49411 |      -0.00454 |      56.95149 |      55.56170 |       3.75827 |      -0.01442 |      56.96428 |      -3.26200 |      -0.00768 |      51.94912 |       4.42076 |     184.13553 |     186.86581 |       0.00000 |     199.85602 |      51.50000 |       4.00000 |   28869.71094 |    -205.81053 |  -50078.14063 |      68.32146 |      -5.32944 |     -44.96391 |   58664.51172 |       9.65494 | 
   1147.62561 |     847.12640 |     208.63582 |       0.00000 |      12.47531 |      13.47531 |       5.19596 |     158.72214 |     158.86847 |     159.29340 |     159.03725 |     182.65417 |     183.31157 |     183.31157 |      -0.00084 |       0.00122 |       0.00016 |       0.48865 |       0.00278 |      56.95242 |      55.56260 |       3.74049 |      -0.01372 |      56.96403 |      -3.24967 |      -0.00858 |      51.94915 |       4.42086 |     182.60736 |     185.34642 |       0.00000 |     198.25870 |      51.50000 |       4.00000 |   28876.54297 |    -206.34258 |  -50082.63672 |      68.30905 |      -5.31093 |     -44.95639 |   58691.34766 |       9.65935 | 
