
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    468.08459 |     171.30414 |     171.30414 |       0.00000 |      15.97758 |      16.97758 |      55.15441 |     136.55978 |     138.60110 |     140.64389 |     140.61702 |     157.15019 |     161.85011 |     161.85013 |      -0.00998 |      -0.05706 |       0.00154 |       5.37447 |       0.26174 |     237.60944 |     236.18738 |       6.49208 |       0.01183 |     237.56540 |      -1.12035 |      -0.07746 |      51.98927 |       4.52118 |     996.61646 |    1007.37946 |       0.00000 |    1002.82275 |      52.50000 |       5.00000 |  -32825.34375 |     -33.13680 |   56747.26563 |     -61.30286 |      -2.06809 |      38.37588 |   43036.10547 |       7.08283 | 
    469.08472 |     172.34146 |     172.34146 |       0.00000 |      15.97787 |      16.97787 |      55.15470 |     137.85628 |     139.77209 |     141.82388 |     141.80846 |     158.64218 |     163.20802 |     163.20799 |      -0.02659 |      -0.00133 |      -0.00335 |       4.13100 |      -1.61336 |     237.58676 |     236.16501 |       4.96760 |       0.25081 |     237.47311 |      -0.84453 |       0.10780 |      51.98891 |       4.52025 |     992.64764 |    1003.33899 |       0.00000 |     996.91150 |      52.50000 |       5.00000 |  -32889.18359 |     -35.03156 |   56787.27734 |     -61.76211 |      -1.73576 |      38.80289 |   43283.29297 |       7.12351 | 
    470.08463 |     173.34135 |     173.34135 |       0.00000 |      15.97815 |      16.97815 |      55.15498 |     139.29544 |     141.09531 |     143.15785 |     143.12575 |     160.29834 |     164.74313 |     164.74313 |      -0.02407 |       0.00927 |      -0.00559 |       2.60194 |      -1.22985 |     237.34412 |     235.92265 |       3.81137 |       0.09644 |     237.32681 |      -1.21350 |       0.17923 |      51.98855 |       4.51935 |     988.51935 |     999.33545 |       0.00000 |     992.69495 |      52.50000 |       5.00000 |  -32951.16797 |     -36.95771 |   56826.33203 |     -62.23364 |      -2.22790 |      39.31738 |   43523.66016 |       7.16307 | 
    471.08447 |     174.34123 |     174.34123 |       0.00000 |      15.97843 |      16.97843 |      55.15525 |     140.81114 |     142.52707 |     144.59654 |     144.51469 |     162.04257 |     166.39873 |     166.39873 |       0.00860 |      -0.02205 |      -0.00192 |       1.87872 |       0.14417 |     237.13284 |     235.71167 |       3.80322 |      -0.12804 |     237.24872 |      -1.92768 |       0.02657 |      51.98819 |       4.51844 |     981.91162 |     992.85126 |       0.00000 |     988.01544 |      52.50000 |       5.00000 |  -33013.67188 |     -39.64764 |   56865.89063 |     -62.77913 |      -3.17821 |      39.77549 |   43766.33594 |       7.20301 | 
    472.08453 |     175.34128 |     175.34128 |       0.00000 |      15.97871 |      16.97871 |      55.15553 |     142.09441 |     143.56538 |     145.63094 |     145.54250 |     163.51933 |     167.58910 |     167.58910 |       0.02653 |       0.01859 |       0.00002 |       3.32624 |      -0.74557 |     237.06528 |     235.64439 |       5.32121 |      -0.02576 |     237.15753 |      -1.99706 |      -0.00608 |      51.98783 |       4.51752 |     973.09137 |     984.15283 |       0.00000 |     981.22626 |      52.50000 |       5.00000 |  -33076.67188 |     -43.01910 |   56905.86328 |     -63.16176 |      -3.29301 |      40.15731 |   44011.10938 |       7.24330 | 
    473.08453 |     176.34129 |     176.34129 |       0.00000 |      15.97898 |      16.97898 |      55.15581 |     142.85875 |     143.92737 |     145.98245 |     145.93716 |     164.39891 |     167.99361 |     167.99361 |      -0.00468 |      -0.00017 |       0.00030 |       3.78736 |      -0.30357 |     237.07388 |     235.65331 |       5.21155 |       0.00528 |     237.09354 |      -1.42703 |      -0.02380 |      51.98746 |       4.51661 |     965.82794 |     976.88269 |       0.00000 |     973.18689 |      52.50000 |       5.00000 |  -33139.91406 |     -45.92080 |   56946.13281 |     -63.29230 |      -2.55564 |      40.34280 |   44257.08203 |       7.28378 | 
    474.08450 |     177.34125 |     177.34125 |       0.00000 |      15.97926 |      16.97926 |      55.15609 |     143.31064 |     144.03717 |     146.08183 |     146.04715 |     164.91895 |     168.10797 |     168.10797 |      -0.01610 |      -0.02804 |       0.00014 |       3.08423 |      -0.05036 |     237.10141 |     235.68112 |       4.32982 |       0.01503 |     237.08752 |      -1.24849 |      -0.03273 |      51.98710 |       4.51569 |     960.28967 |     970.68158 |       0.00000 |     966.19318 |      52.50000 |       5.00000 |  -33203.22656 |     -48.29877 |   56986.50000 |     -63.33747 |      -2.32424 |      40.38110 |   44503.43359 |       7.32432 | 
    475.08447 |     178.34123 |     178.34123 |       0.00000 |      15.97954 |      16.97954 |      55.15636 |     143.62425 |     144.18521 |     146.21930 |     146.16698 |     165.27985 |     168.26617 |     168.26616 |      -0.00851 |       0.04227 |      -0.00157 |       2.33247 |      -0.72436 |     237.04395 |     235.62396 |       3.86148 |       0.06891 |     237.02115 |      -1.53246 |       0.07492 |      51.98673 |       4.51477 |     954.41742 |     965.58746 |       0.00000 |     960.29010 |      52.50000 |       5.00000 |  -33266.56641 |     -50.78010 |   57026.92578 |     -63.34114 |      -2.70032 |      40.48349 |   44749.94531 |       7.36489 | 
    476.08453 |     179.34128 |     179.34128 |       0.00000 |      15.97982 |      16.97982 |      55.15664 |     143.86948 |     144.41295 |     146.43443 |     146.35718 |     165.56204 |     168.51375 |     168.51375 |      -0.00726 |      -0.00032 |      -0.00010 |       1.96563 |       0.47882 |     236.99521 |     235.57552 |       3.82351 |      -0.06092 |     237.02148 |      -1.86114 |       0.00174 |      51.98636 |       4.51385 |     947.08356 |     959.10114 |       0.00000 |     954.07220 |      52.50000 |       5.00000 |  -33329.94141 |     -53.70885 |   57067.44141 |     -63.42205 |      -3.13699 |      40.53110 |   44996.73047 |       7.40551 | 
    477.08447 |     180.34123 |     180.34123 |       0.00000 |      15.98009 |      16.98009 |      55.15692 |     144.12448 |     144.72502 |     146.73189 |     146.62209 |     165.85550 |     168.85605 |     168.85603 |       0.00216 |       0.02587 |       0.00001 |       1.70265 |      -0.56427 |     236.99197 |     235.57257 |       3.91645 |       0.00991 |     237.01791 |      -2.21662 |       0.00882 |      51.98600 |       4.51292 |     938.30597 |     951.02948 |       0.00000 |     946.67749 |      52.50000 |       5.00000 |  -33393.41797 |     -57.07944 |   57108.00000 |     -63.53238 |      -3.61211 |      40.60338 |   45243.86328 |       7.44618 | 
    478.08447 |     181.34122 |     181.34122 |       0.00000 |      15.98037 |      16.98037 |      55.15720 |     144.39442 |     145.03349 |     147.02295 |     146.90053 |     166.16614 |     169.19099 |     169.19099 |      -0.00224 |      -0.03649 |       0.00156 |       1.92651 |       0.54025 |     237.07909 |     235.65999 |       4.26157 |      -0.04335 |     237.07956 |      -2.33820 |      -0.07754 |      51.98563 |       4.51200 |     928.30872 |     941.34045 |       0.00000 |     937.88458 |      52.50000 |       5.00000 |  -33457.02734 |     -60.82396 |   57148.62109 |     -63.69645 |      -3.78007 |      40.60970 |   45491.47656 |       7.48693 | 
    479.08450 |     182.34126 |     182.34126 |       0.00000 |      15.98065 |      16.98065 |      55.15747 |     144.62796 |     145.09221 |     147.06023 |     146.92311 |     166.43489 |     169.23390 |     169.23390 |      -0.01331 |      -0.00329 |       0.00015 |       1.29389 |      -0.27368 |     237.13248 |     235.71367 |       3.76517 |       0.05781 |     237.08987 |      -2.47444 |      -0.00619 |      51.98526 |       4.51107 |     918.05377 |     930.92999 |       0.00000 |     928.12683 |      52.50000 |       5.00000 |  -33520.75000 |     -64.64836 |   57189.22266 |     -63.71311 |      -3.96150 |      40.60200 |   45739.37109 |       7.52773 | 
    480.08456 |     183.34131 |     183.34131 |       0.00000 |      15.98093 |      16.98093 |      55.15775 |     144.76184 |     145.10413 |     147.04715 |     146.86070 |     166.58896 |     169.21884 |     169.21883 |       0.00176 |       0.00964 |      -0.00216 |       0.93538 |      -0.87491 |     237.07074 |     235.65224 |       3.81692 |       0.08979 |     237.03638 |      -2.88540 |       0.07344 |      51.98489 |       4.51015 |     906.45300 |     918.99872 |       0.00000 |     917.69293 |      52.50000 |       5.00000 |  -33584.43359 |     -68.88381 |   57229.83984 |     -63.64577 |      -4.50410 |      40.63848 |   45987.18359 |       7.56852 | 
    481.08447 |     184.34122 |     184.34122 |       0.00000 |      15.98121 |      16.98120 |      55.15803 |     144.76741 |     145.09373 |     147.00842 |     146.79706 |     166.59537 |     169.17429 |     169.17430 |       0.00653 |       0.00377 |      -0.00153 |       1.25646 |      -0.05598 |     236.95416 |     235.53595 |       4.32651 |      -0.03317 |     236.98882 |      -3.07295 |       0.04340 |      51.98452 |       4.50922 |     893.44116 |     904.90796 |       0.00000 |     905.98999 |      52.50000 |       5.00000 |  -33648.03906 |     -73.55022 |   57270.49609 |     -63.58360 |      -4.75118 |      40.67061 |   46234.83594 |       7.60928 | 
    482.08438 |     185.34111 |     185.34111 |       0.00000 |      15.98148 |      16.98148 |      55.15831 |     144.68558 |     145.01332 |     146.89833 |     146.69273 |     166.50119 |     169.04758 |     169.04758 |      -0.00091 |      -0.00400 |       0.00000 |       1.43142 |      -0.11748 |     236.91211 |     235.49420 |       4.46028 |      -0.04904 |     236.96762 |      -3.03170 |      -0.01568 |      51.98415 |       4.50830 |     880.22314 |     890.50867 |       0.00000 |     893.20831 |      52.50000 |       5.00000 |  -33711.58984 |     -78.28012 |   57311.16016 |     -63.52411 |      -4.69433 |      40.66487 |   46482.35938 |       7.65001 | 
    483.08426 |     186.34102 |     186.34102 |       0.00000 |      15.98176 |      16.98176 |      55.15859 |     144.59538 |     144.92009 |     146.77559 |     146.56792 |     166.39740 |     168.90634 |     168.90634 |      -0.00188 |       0.00161 |       0.00037 |       1.28622 |      -0.23542 |     236.92932 |     235.51170 |       4.33148 |       0.00681 |     236.93750 |      -3.04820 |      -0.01837 |      51.98378 |       4.50738 |     867.14233 |     878.69781 |       0.00000 |     880.12988 |      52.50000 |       5.00000 |  -33775.07031 |     -82.96870 |   57351.82031 |     -63.44904 |      -4.71318 |      40.66259 |   46729.67188 |       7.69071 | 
    484.08426 |     187.34100 |     187.34100 |       0.00000 |      15.98204 |      16.98204 |      55.15886 |     144.51556 |     144.84491 |     146.67070 |     146.45508 |     166.30554 |     168.78563 |     168.78563 |       0.00354 |       0.00473 |       0.00011 |       1.34085 |       0.01336 |     236.94307 |     235.52576 |       4.44507 |       0.01361 |     236.92560 |      -3.10717 |      -0.00072 |      51.98341 |       4.50646 |     853.83710 |     866.34338 |       1.00000 |     866.99097 |      52.50000 |       5.00000 |  -33838.48828 |     -87.72620 |   57392.47656 |     -63.39181 |      -4.78826 |      40.64291 |   46976.83594 |       7.73139 | 
    485.08441 |     188.34117 |     188.34117 |       0.00000 |      15.98232 |      16.98232 |      55.15914 |     144.41164 |     144.74513 |     146.54088 |     146.33272 |     166.18594 |     168.63625 |     168.63623 |       0.00229 |      -0.00160 |      -0.00008 |       1.56884 |       0.04453 |     236.94278 |     235.52576 |       4.62015 |       0.00261 |     236.93378 |      -3.05427 |       0.00105 |      51.98304 |       4.50554 |     840.50348 |     852.39880 |       1.00000 |     853.69824 |      52.50000 |       5.00000 |  -33901.86719 |     -92.49281 |   57433.10547 |     -63.34548 |      -4.71538 |      40.59970 |   47223.81641 |       7.77204 | 
    486.08423 |     189.34099 |     189.34099 |       0.00000 |      15.98259 |      16.98260 |      55.15942 |     144.29048 |     144.61801 |     146.38425 |     146.18617 |     166.04652 |     168.45599 |     168.45599 |      -0.00335 |      -0.00035 |      -0.00008 |       1.52683 |       0.00039 |     236.93677 |     235.52003 |       4.50482 |      -0.00170 |     236.93561 |      -2.98097 |       0.00150 |      51.98267 |       4.50462 |     827.53693 |     839.37488 |       1.00000 |     840.46649 |      52.50000 |       5.00000 |  -33965.17188 |     -97.14748 |   57473.67578 |     -63.28434 |      -4.61504 |      40.55703 |   47470.51953 |       7.81264 | 
    487.08429 |     190.34103 |     190.34103 |       0.00000 |      15.98287 |      16.98287 |      55.15970 |     144.18690 |     144.51453 |     146.25169 |     146.04718 |     165.92734 |     168.30345 |     168.30347 |       0.00414 |      -0.02314 |      -0.00082 |       1.50110 |      -0.58154 |     236.91995 |     235.50352 |       4.52834 |       0.04802 |     236.91502 |      -3.03048 |       0.00351 |      51.98230 |       4.50370 |     814.61414 |     822.69757 |       1.00000 |     827.46411 |      52.50000 |       5.00000 |  -34028.42188 |    -101.78919 |   57514.21875 |     -63.20971 |      -4.67675 |      40.53978 |   47717.01563 |       7.85321 | 
    488.08432 |     191.34108 |     191.34108 |       0.00000 |      15.98315 |      16.98315 |      55.15998 |     144.07349 |     144.39508 |     146.10298 |     145.90149 |     165.79681 |     168.13232 |     168.13232 |      -0.00881 |       0.06794 |      -0.00006 |       1.38222 |       0.41685 |     236.85104 |     235.43491 |       4.38869 |      -0.02530 |     236.84163 |      -3.00953 |       0.07618 |      51.98194 |       4.50278 |     801.67169 |     806.63782 |       1.00000 |     814.50244 |      52.50000 |       5.00000 |  -34091.57422 |    -106.43746 |   57554.78906 |     -63.09529 |      -4.64589 |      40.57964 |   47963.28516 |       7.89374 | 
    489.08432 |     192.34108 |     192.34108 |       0.00000 |      15.98343 |      16.98343 |      55.16026 |     144.01242 |     144.36848 |     146.04759 |     145.81779 |     165.72653 |     168.06859 |     168.06860 |      -0.00668 |      -0.02783 |       0.00128 |       0.82776 |       0.60853 |     236.88649 |     235.47064 |       4.03877 |      -0.07602 |     236.91687 |      -3.21459 |      -0.05414 |      51.98157 |       4.50187 |     788.39661 |     791.14093 |       1.00000 |     801.51819 |      52.50000 |       5.00000 |  -34154.67188 |    -111.18735 |   57595.31250 |     -63.11141 |      -4.91289 |      40.47022 |   48209.32813 |       7.93423 | 
    490.08414 |     193.34090 |     193.34090 |       0.00000 |      15.98371 |      16.98371 |      55.16053 |     144.02081 |     144.43784 |     146.08670 |     145.81723 |     165.73619 |     168.11359 |     168.11359 |       0.01447 |       0.00322 |       0.00127 |       1.01020 |       0.23939 |     236.95734 |     235.54179 |       4.48783 |      -0.00360 |     236.93933 |      -3.48061 |      -0.02977 |      51.98120 |       4.50095 |     773.92902 |     775.85083 |       1.00000 |     788.03259 |      52.50000 |       5.00000 |  -34217.78125 |    -116.30093 |   57635.75781 |     -63.12566 |      -5.26306 |      40.44131 |   48455.25781 |       7.97471 | 
    491.08423 |     194.34099 |     194.34099 |       0.00000 |      15.98398 |      16.98398 |      55.16081 |     143.96896 |     144.41362 |     146.03072 |     145.79346 |     165.67653 |     168.04916 |     168.04915 |       0.00502 |      -0.02710 |       0.00035 |       1.82368 |       0.08695 |     237.01555 |     235.60030 |       5.08715 |       0.03317 |     236.97174 |      -3.26642 |      -0.02297 |      51.98083 |       4.50003 |     759.26154 |     760.23706 |       1.00000 |     773.66736 |      52.50000 |       5.00000 |  -34280.92188 |    -121.47633 |   57676.18359 |     -63.14022 |      -4.98152 |      40.40069 |   48701.23828 |       8.01519 | 
    492.08420 |     195.34094 |     195.34094 |       0.00000 |      15.98426 |      16.98426 |      55.16109 |     143.88016 |     144.30185 |     145.88896 |     145.68234 |     165.57434 |     167.88602 |     167.88603 |      -0.01214 |      -0.00911 |       0.00018 |       1.49629 |       0.46556 |     237.02379 |     235.60883 |       4.54311 |      -0.01047 |     236.99451 |      -3.04978 |       0.00136 |      51.98046 |       4.49911 |     745.84692 |     746.87213 |       0.00000 |     759.38763 |      52.50000 |       5.00000 |  -34344.04297 |    -126.27014 |   57716.55859 |     -63.11013 |      -4.69422 |      40.34657 |   48947.08594 |       8.05565 | 
    493.08420 |     196.34093 |     196.34093 |       0.00000 |      15.98454 |      16.98454 |      55.16137 |     143.87689 |     144.28296 |     145.84123 |     145.60855 |     165.57057 |     167.83110 |     167.83110 |      -0.00015 |       0.00694 |      -0.00068 |       0.97589 |      -0.25398 |     236.99812 |     235.58347 |       4.20982 |       0.02025 |     236.99365 |      -3.23700 |       0.02781 |      51.98010 |       4.49820 |     732.46796 |     731.98566 |       0.00000 |     745.82562 |      52.50000 |       5.00000 |  -34407.14063 |    -131.05338 |   57756.88281 |     -63.07671 |      -4.93821 |      40.32401 |   49192.77734 |       8.09609 | 
    494.08426 |     197.34100 |     197.34100 |       0.00000 |      15.98482 |      16.98482 |      55.16164 |     143.88036 |     144.30379 |     145.83186 |     145.58675 |     165.57455 |     167.82031 |     167.82030 |       0.00720 |       0.00315 |      -0.00097 |       1.35945 |      -0.33548 |     236.94362 |     235.52925 |       4.67877 |       0.01498 |     236.95314 |      -3.32237 |       0.02933 |      51.97973 |       4.49728 |     718.25018 |     717.72321 |       1.00000 |     732.17645 |      52.50000 |       5.00000 |  -34470.20313 |    -136.09319 |   57797.22656 |     -63.03858 |      -5.05054 |      40.36072 |   49438.41797 |       8.13652 | 
    495.08414 |     198.34088 |     198.34088 |       0.00000 |      15.98510 |      16.98509 |      55.16192 |     143.83607 |     144.26799 |     145.76581 |     145.53799 |     165.52361 |     167.74429 |     167.74429 |      -0.00763 |       0.00885 |       0.00046 |       1.36021 |       0.49672 |     236.91888 |     235.50481 |       4.56038 |      -0.07245 |     236.94901 |      -3.20367 |      -0.00901 |      51.97937 |       4.49637 |     704.27661 |     710.71228 |       1.00000 |     718.13995 |      52.50000 |       5.00000 |  -34533.21484 |    -141.05931 |   57837.58984 |     -63.01587 |      -4.89413 |      40.35232 |   49683.94141 |       8.17692 | 
    496.08423 |     199.35350 |     199.35350 |       0.00000 |      15.98538 |      16.98538 |      55.16220 |     143.84698 |     144.28754 |     145.75546 |     145.50787 |     165.53616 |     167.73241 |     167.73241 |      -0.00413 |      -0.00648 |       0.00167 |       0.83434 |       0.42592 |     236.98283 |     235.56906 |       4.17118 |      -0.04827 |     236.99722 |      -3.34014 |      -0.05771 |      51.97899 |       4.49544 |     690.20020 |     693.51074 |       1.00000 |     704.02899 |      52.50000 |       5.00000 |  -34597.03516 |    -146.06627 |   57878.41406 |     -63.03630 |      -5.07256 |      40.28843 |   49932.50391 |       8.21783 | 
    497.08401 |     200.35329 |     200.35329 |       0.00000 |      15.98565 |      16.98565 |      55.16248 |     143.90530 |     144.37610 |     145.81339 |     145.53925 |     165.60327 |     167.79906 |     167.79907 |       0.00762 |      -0.00664 |      -0.00012 |       0.97853 |      -0.68786 |     237.03448 |     235.62100 |       4.48863 |       0.09654 |     236.98880 |      -3.51399 |       0.00127 |      51.97863 |       4.49452 |     675.42413 |     678.31165 |       1.00000 |     689.90753 |      52.50000 |       5.00000 |  -34660.06641 |    -151.27812 |   57918.69141 |     -63.04321 |      -5.30256 |      40.30349 |   50177.89453 |       8.25822 | 
    498.08408 |     201.35335 |     201.35335 |       0.00000 |      15.98593 |      16.98593 |      55.16276 |     143.92073 |     144.41200 |     145.81769 |     145.55980 |     165.62102 |     167.80400 |     167.80400 |       0.00703 |       0.01078 |      -0.00097 |       1.50971 |       0.26437 |     236.98660 |     235.57341 |       4.91480 |      -0.00089 |     236.96188 |      -3.40811 |       0.04105 |      51.97826 |       4.49361 |     660.46399 |     665.82245 |       1.00000 |     675.20154 |      52.50000 |       5.00000 |  -34723.10547 |    -156.54750 |   57959.02734 |     -63.03436 |      -5.16546 |      40.33923 |   50423.43750 |       8.29863 | 
    499.08408 |     202.35333 |     202.35333 |       0.00000 |      15.98621 |      16.98621 |      55.16304 |     143.89111 |     144.36032 |     145.73528 |     145.51065 |     165.58694 |     167.70917 |     167.70917 |      -0.00840 |      -0.00943 |      -0.00074 |       1.49942 |      -0.28086 |     236.93796 |     235.52507 |       4.67796 |      -0.00738 |     236.96538 |      -3.18152 |       0.00790 |      51.97789 |       4.49269 |     646.37408 |     654.20007 |       1.00000 |     660.49597 |      52.50000 |       5.00000 |  -34786.13672 |    -161.55240 |   57999.35156 |     -63.01759 |      -4.86755 |      40.32364 |   50668.93750 |       8.33903 | 
    500.08411 |     203.35339 |     203.35339 |       0.00000 |      15.98649 |      16.98649 |      55.16331 |     143.90315 |     144.34642 |     145.69183 |     145.45818 |     165.60080 |     167.65918 |     167.65915 |      -0.00313 |      -0.00551 |      -0.00061 |       1.08872 |      -0.35155 |     236.90195 |     235.48935 |       4.33094 |       0.00865 |     236.91693 |      -3.24528 |       0.00635 |      51.97753 |       4.49178 |     632.68915 |     642.94470 |       1.00000 |     646.39941 |      52.50000 |       5.00000 |  -34849.12891 |    -166.43468 |   58039.69531 |     -62.96075 |      -4.95048 |      40.36077 |   50914.35938 |       8.37943 | 
    501.08423 |     204.35350 |     204.35350 |       0.00000 |      15.98676 |      16.98676 |      55.16359 |     143.93547 |     144.38153 |     145.69681 |     145.44629 |     165.63799 |     167.66490 |     167.66490 |       0.00460 |       0.00845 |      -0.00056 |       1.12172 |      -0.16092 |     236.86186 |     235.44955 |       4.47916 |       0.00058 |     236.87094 |      -3.36051 |       0.01689 |      51.97716 |       4.49086 |     618.50232 |     632.47217 |       1.00000 |     632.49792 |      52.50000 |       5.00000 |  -34912.07422 |    -171.47096 |   58080.08203 |     -62.92279 |      -5.10221 |      40.40582 |   51159.73438 |       8.41981 | 
    502.08392 |     205.35321 |     205.35321 |       0.00000 |      15.98704 |      16.98704 |      55.16387 |     143.93364 |     144.39078 |     145.67535 |     145.43234 |     165.63588 |     167.64021 |     167.64021 |       0.00658 |       0.00416 |       0.00003 |       1.46740 |       0.06817 |     236.84402 |     235.43201 |       4.77419 |      -0.02580 |     236.86128 |      -3.30992 |      -0.00452 |      51.97680 |       4.48995 |     604.15295 |     623.77277 |       1.00000 |     618.32306 |      52.50000 |       5.00000 |  -34974.97266 |    -176.55754 |   58120.48438 |     -62.91078 |      -5.03635 |      40.41231 |   51405.00391 |       8.46018 | 
    503.08417 |     206.35342 |     206.35342 |       0.00000 |      15.98732 |      16.98732 |      55.16415 |     143.88872 |     144.33098 |     145.58542 |     145.36816 |     165.58418 |     167.53673 |     167.53673 |      -0.00343 |      -0.00893 |       0.00038 |       1.60171 |      -0.02207 |     236.86171 |     235.45000 |       4.72925 |      -0.00649 |     236.86710 |      -3.13064 |      -0.02357 |      51.97643 |       4.48904 |     590.35876 |     612.00104 |       0.00000 |     604.12286 |      52.50000 |       5.00000 |  -35037.89063 |    -181.47595 |   58160.89453 |     -62.88884 |      -4.80024 |      40.38940 |   51650.33594 |       8.50055 | 
    504.08389 |     207.35316 |     207.35316 |       0.00000 |      15.98760 |      16.98760 |      55.16442 |     143.83511 |     144.15114 |     145.37553 |     145.16164 |     165.52249 |     167.29518 |     167.29518 |       0.00041 |      -0.00634 |       0.00049 |       1.51855 |       0.26981 |     236.88651 |     235.47508 |       4.62388 |      -0.01135 |     236.87314 |      -3.10845 |      -0.01909 |      51.97606 |       4.48812 |     577.04712 |     599.28418 |       0.00000 |     590.37927 |      52.50000 |       5.00000 |  -35100.73047 |    -186.24725 |   58201.25000 |     -62.80439 |      -4.76523 |      40.32482 |   51895.36328 |       8.54088 | 
    505.08408 |     208.35335 |     208.35335 |       0.00000 |      15.98788 |      16.98787 |      55.16470 |     143.61594 |     143.69092 |     144.88301 |     144.66513 |     165.27028 |     166.72841 |     166.72841 |       0.00116 |       0.01032 |      -0.00061 |       1.52217 |      -0.41916 |     236.87915 |     235.46802 |       4.66147 |       0.05200 |     236.85822 |      -3.14267 |       0.02663 |      51.97569 |       4.48721 |     563.72772 |     586.39624 |       0.00000 |     576.96222 |      52.50000 |       5.00000 |  -35163.44141 |    -191.02025 |   58241.51953 |     -62.57932 |      -4.79445 |      40.20197 |   52139.87109 |       8.58112 | 
    506.08414 |     209.35341 |     209.35341 |       0.00000 |      15.98815 |      16.98815 |      55.16498 |     143.17201 |     143.11412 |     144.27286 |     144.05037 |     164.75941 |     166.02626 |     166.02626 |      -0.00066 |       0.00139 |       0.00006 |       1.59182 |       0.43657 |     236.85773 |     235.44688 |       4.77092 |      -0.04767 |     236.86613 |      -3.18246 |      -0.00048 |      51.97533 |       4.48631 |     550.26147 |     573.39935 |       0.00000 |     563.58783 |      52.50000 |       5.00000 |  -35225.89063 |    -195.83614 |   58281.64453 |     -62.31910 |      -4.82650 |      40.02122 |   52383.39453 |       8.62120 | 
    507.08386 |     210.35313 |     210.35313 |       0.00000 |      15.98843 |      16.98843 |      55.16526 |     142.60785 |     142.51312 |     143.63818 |     143.40288 |     164.11018 |     165.29588 |     165.29588 |       0.00172 |      -0.01611 |       0.00103 |       1.54121 |       0.32077 |     236.89375 |     235.48320 |       4.81789 |      -0.04393 |     236.90781 |      -3.27998 |      -0.04596 |      51.97497 |       4.48540 |     536.62280 |     558.03595 |       0.00000 |     550.11993 |      52.50000 |       5.00000 |  -35288.06641 |    -200.70181 |   58321.53906 |     -62.06775 |      -4.93135 |      39.79422 |   52625.75000 |       8.66108 | 
    508.08383 |     211.35310 |     211.35310 |       0.00000 |      15.98871 |      16.98871 |      55.16553 |     141.99200 |     141.97263 |     143.06395 |     142.82410 |     163.40149 |     164.63506 |     164.63504 |       0.01042 |       0.00871 |       0.00058 |       2.00670 |      -0.04893 |     236.94102 |     235.53076 |       5.32160 |       0.02981 |     236.91275 |      -3.31807 |      -0.00664 |      51.97461 |       4.48451 |     522.60535 |     541.69708 |       0.00000 |     536.41351 |      52.50000 |       5.00000 |  -35350.00391 |    -205.68073 |   58361.23828 |     -61.82084 |      -4.96126 |      39.62704 |   52867.14063 |       8.70081 | 
    509.08380 |     212.35309 |     212.35309 |       0.00000 |      15.98899 |      16.98899 |      55.16581 |     141.38185 |     141.52110 |     142.58052 |     142.36890 |     162.69934 |     164.07875 |     164.07877 |       0.00424 |       0.00370 |       0.00049 |       2.47827 |       0.56789 |     236.96646 |     235.55649 |       5.59719 |      -0.03593 |     236.94402 |      -3.12215 |      -0.00810 |      51.97425 |       4.48361 |     509.03461 |     526.47711 |       0.00000 |     522.54565 |      52.50000 |       5.00000 |  -35411.73047 |    -210.52179 |   58400.78906 |     -61.64721 |      -4.69486 |      39.46858 |   53107.66797 |       8.74040 | 
    510.08395 |     213.35323 |     213.35323 |       0.00000 |      15.98926 |      16.98927 |      55.16609 |     140.88022 |     141.11598 |     142.14594 |     141.95836 |     162.12207 |     163.57863 |     163.57861 |      -0.00130 |      -0.00625 |       0.00044 |       2.52266 |       0.02094 |     236.99542 |     235.58574 |       5.46314 |       0.00780 |     236.98264 |      -2.94364 |      -0.01502 |      51.97389 |       4.48271 |     496.37915 |     512.59711 |       0.00000 |     509.12567 |      52.50000 |       5.00000 |  -35473.31250 |    -215.08241 |   58440.17969 |     -61.49767 |      -4.45375 |      39.31461 |   53347.48438 |       8.77987 | 
    511.08386 |     214.35312 |     214.35312 |       0.00000 |      15.98954 |      16.98954 |      55.16637 |     140.50047 |     140.77322 |     141.77544 |     141.59406 |     161.68506 |     163.15227 |     163.15224 |      -0.00946 |       0.00007 |      -0.00021 |       2.22088 |      -0.11405 |     237.00284 |     235.59343 |       5.11597 |       0.03113 |     236.97888 |      -2.89831 |       0.01126 |      51.97353 |       4.48182 |     484.25348 |     499.24719 |       0.00000 |     496.43372 |      52.50000 |       5.00000 |  -35534.72266 |    -219.48022 |   58479.43750 |     -61.33805 |      -4.38539 |      39.21748 |   53586.60938 |       8.81922 | 
